Iteration 74653 	 Th1: 61576 Th2: 87036
Iteration 74654 	 Th1: 61576 Th2: 87036
Iteration 74655 	 Th1: 61576 Th2: 87036
Iteration 74656 	 Th1: 61576 Th2: 87036
Iteration 74657 	 Th1: 61576 Th2: 87036
Iteration 74658 	 Th1: 61576 Th2: 87036
Iteration 74659 	 Th1: 61576 Th2: 87036
Iteration 74660 	 Th1: 61577 Th2: 87036
Iteration 74661 	 Th1: 61577 Th2: 87036
Iteration 74662 	 Th1: 61577 Th2: 87036
Iteration 74663 	 Th1: 61577 Th2: 87036
Iteration 74664 	 Th1: 61577 Th2: 87036
Iteration 74665 	 Th1: 61577 Th2: 87036
Iteration 74666 	 Th1: 61577 Th2: 87036
Iteration 74667 	 Th1: 61577 Th2: 87036
Iteration 74668 	 Th1: 61577 Th2: 87036
Iteration 74669 	 Th1: 61577 Th2: 87036
Iteration 74670 	 Th1: 61577 Th2: 87036
Iteration 74671 	 Th1: 61577 Th2: 87036
Iteration 74672 	 Th1: 61577 Th2: 87036
Iteration 74673 	 Th1: 61578 Th2: 87036
Iteration 74674 	 Th1: 61578 Th2: 87036
Iteration 74675 	 Th1: 61579 Th2: 87036
Iteration 74676 	 Th1: 61580 Th2: 87036
Iteration 74677 	 Th1: 61580 Th2: 87036
Iteration 74678 	 Th1: 61582 Th2: 87036
Iteration 74679 	 Th1: 61582 Th2: 87036
Iteration 74680 	 Th1: 61584 Th2: 87036
Iteration 74681 	 Th1: 61584 Th2: 87036
Iteration 74682 	 Th1: 61584 Th2: 87036
Iteration 74683 	 Th1: 61585 Th2: 87036
Iteration 74684 	 Th1: 61585 Th2: 87036
Iteration 74685 	 Th1: 61586 Th2: 87036
Iteration 74686 	 Th1: 61586 Th2: 87036
Iteration 74687 	 Th1: 61586 Th2: 87036
Iteration 74688 	 Th1: 61588 Th2: 87036
Iteration 74689 	 Th1: 61588 Th2: 87036
Iteration 74690 	 Th1: 61588 Th2: 87036
Iteration 74691 	 Th1: 61589 Th2: 87036
Iteration 74692 	 Th1: 61589 Th2: 87036
Iteration 74693 	 Th1: 61590 Th2: 87036
Iteration 74694 	 Th1: 61590 Th2: 87036
Iteration 74695 	 Th1: 61590 Th2: 87036
Iteration 74696 	 Th1: 61590 Th2: 87036
Iteration 74697 	 Th1: 61590 Th2: 87036
Iteration 74698 	 Th1: 61590 Th2: 87036
Iteration 74699 	 Th1: 61590 Th2: 87036
Iteration 74700 	 Th1: 61590 Th2: 87036
Iteration 74701 	 Th1: 61590 Th2: 87036
Iteration 74702 	 Th1: 61590 Th2: 87036
Iteration 74703 	 Th1: 61591 Th2: 87036
Iteration 74704 	 Th1: 61591 Th2: 87036
Iteration 74705 	 Th1: 61592 Th2: 87036
Iteration 74706 	 Th1: 61592 Th2: 87036
Iteration 74707 	 Th1: 61592 Th2: 87036
Iteration 74708 	 Th1: 61592 Th2: 87036
Iteration 74709 	 Th1: 61592 Th2: 87036
Iteration 74710 	 Th1: 61593 Th2: 87036
Iteration 74711 	 Th1: 61593 Th2: 87036
Iteration 74712 	 Th1: 61593 Th2: 87036
Iteration 74713 	 Th1: 61593 Th2: 87036
Iteration 74714 	 Th1: 61593 Th2: 87036
Iteration 74715 	 Th1: 61593 Th2: 87036
Iteration 74716 	 Th1: 61593 Th2: 87036
Iteration 74717 	 Th1: 61593 Th2: 87036
Iteration 74718 	 Th1: 61593 Th2: 87036
Iteration 74719 	 Th1: 61593 Th2: 87036
Iteration 74720 	 Th1: 61593 Th2: 87036
Iteration 74721 	 Th1: 61593 Th2: 87036
Iteration 74722 	 Th1: 61593 Th2: 87036
Iteration 74723 	 Th1: 61593 Th2: 87036
Iteration 74724 	 Th1: 61593 Th2: 87036
Iteration 74725 	 Th1: 61594 Th2: 87036
Iteration 74726 	 Th1: 61594 Th2: 87036
Iteration 74727 	 Th1: 61594 Th2: 87036
Iteration 74728 	 Th1: 61596 Th2: 87036
Iteration 74729 	 Th1: 61596 Th2: 87036
Iteration 74730 	 Th1: 61598 Th2: 87036
Iteration 74731 	 Th1: 61598 Th2: 87036
Iteration 74732 	 Th1: 61599 Th2: 87036
Iteration 74733 	 Th1: 61600 Th2: 87036
Iteration 74734 	 Th1: 61600 Th2: 87036
Iteration 74735 	 Th1: 61600 Th2: 87036
Iteration 74736 	 Th1: 61601 Th2: 87036
Iteration 74737 	 Th1: 61601 Th2: 87036
Iteration 74738 	 Th1: 61601 Th2: 87036
Iteration 74739 	 Th1: 61601 Th2: 87036
Iteration 74740 	 Th1: 61601 Th2: 87036
Iteration 74741 	 Th1: 61601 Th2: 87036
Iteration 74742 	 Th1: 61601 Th2: 87036
Iteration 74743 	 Th1: 61601 Th2: 87036
Iteration 74744 	 Th1: 61601 Th2: 87036
Iteration 74745 	 Th1: 61601 Th2: 87036
Iteration 74746 	 Th1: 61601 Th2: 87036
Iteration 74747 	 Th1: 61602 Th2: 87036
Iteration 74748 	 Th1: 62460 Th2: 87393
Iteration 74749 	 Th1: 62460 Th2: 87398
Iteration 74750 	 Th1: 62460 Th2: 87399
Iteration 74751 	 Th1: 62460 Th2: 87400
Iteration 74752 	 Th1: 62460 Th2: 87401
Iteration 74753 	 Th1: 62460 Th2: 87402
Iteration 74754 	 Th1: 62460 Th2: 87403
Iteration 74755 	 Th1: 62460 Th2: 87404
Iteration 74756 	 Th1: 62460 Th2: 87405
Iteration 74757 	 Th1: 62460 Th2: 87406
Iteration 74758 	 Th1: 62460 Th2: 87423
Iteration 74759 	 Th1: 62460 Th2: 87428
Iteration 74760 	 Th1: 62460 Th2: 87437
Iteration 74761 	 Th1: 62460 Th2: 87450
Iteration 74762 	 Th1: 62460 Th2: 87451
Iteration 74763 	 Th1: 62460 Th2: 87452
Iteration 74764 	 Th1: 62460 Th2: 87453
Iteration 74765 	 Th1: 62460 Th2: 87454
Iteration 74766 	 Th1: 62460 Th2: 87455
Iteration 74767 	 Th1: 62460 Th2: 87460
Iteration 74768 	 Th1: 62460 Th2: 87461
Iteration 74769 	 Th1: 62460 Th2: 87465
Iteration 74770 	 Th1: 62460 Th2: 87471
Iteration 74771 	 Th1: 62460 Th2: 87485
Iteration 74772 	 Th1: 62460 Th2: 87492
Iteration 74773 	 Th1: 62460 Th2: 87507
Iteration 74774 	 Th1: 62460 Th2: 87509
Iteration 74775 	 Th1: 62460 Th2: 87516
Iteration 74776 	 Th1: 62460 Th2: 87530
Iteration 74777 	 Th1: 62460 Th2: 87531
Iteration 74778 	 Th1: 62460 Th2: 87532
Iteration 74779 	 Th1: 62460 Th2: 87533
Iteration 74780 	 Th1: 62460 Th2: 87534
Iteration 74781 	 Th1: 62460 Th2: 87540
Iteration 74782 	 Th1: 62460 Th2: 87541
Iteration 74783 	 Th1: 62460 Th2: 87542
Iteration 74784 	 Th1: 62460 Th2: 87543
Iteration 74785 	 Th1: 62460 Th2: 87544
Iteration 74786 	 Th1: 62460 Th2: 87545
Iteration 74787 	 Th1: 62460 Th2: 87546
Iteration 74788 	 Th1: 62460 Th2: 87547
Iteration 74789 	 Th1: 62460 Th2: 87549
Iteration 74790 	 Th1: 62460 Th2: 87555
Iteration 74791 	 Th1: 62460 Th2: 87570
Iteration 74792 	 Th1: 62460 Th2: 87576
Iteration 74793 	 Th1: 62460 Th2: 87583
Iteration 74794 	 Th1: 62460 Th2: 87596
Iteration 74795 	 Th1: 62460 Th2: 87602
Iteration 74796 	 Th1: 62460 Th2: 87614
Iteration 74797 	 Th1: 62460 Th2: 87615
Iteration 74798 	 Th1: 62460 Th2: 87616
Iteration 74799 	 Th1: 62460 Th2: 87617
Iteration 74800 	 Th1: 62460 Th2: 87618
Iteration 74801 	 Th1: 62460 Th2: 87619
Iteration 74802 	 Th1: 62460 Th2: 87626
Iteration 74803 	 Th1: 62460 Th2: 87639
Iteration 74804 	 Th1: 62460 Th2: 87645
Iteration 74805 	 Th1: 62460 Th2: 87658
Iteration 74806 	 Th1: 62460 Th2: 87659
Iteration 74807 	 Th1: 62460 Th2: 87667
Iteration 74808 	 Th1: 62460 Th2: 87668
Iteration 74809 	 Th1: 62460 Th2: 87669
Iteration 74810 	 Th1: 62460 Th2: 87670
Iteration 74811 	 Th1: 62460 Th2: 87671
Iteration 74812 	 Th1: 62460 Th2: 87672
Iteration 74813 	 Th1: 62460 Th2: 87673
Iteration 74814 	 Th1: 62460 Th2: 87674
Iteration 74815 	 Th1: 62460 Th2: 87681
Iteration 74816 	 Th1: 62460 Th2: 87695
Iteration 74817 	 Th1: 62460 Th2: 87703
Iteration 74818 	 Th1: 62460 Th2: 87715
Iteration 74819 	 Th1: 62460 Th2: 87723
Iteration 74820 	 Th1: 62460 Th2: 87739
Iteration 74821 	 Th1: 62460 Th2: 87740
Iteration 74822 	 Th1: 62460 Th2: 87748
Iteration 74823 	 Th1: 62460 Th2: 87760
Iteration 74824 	 Th1: 62460 Th2: 87761
Iteration 74825 	 Th1: 62460 Th2: 87762
Iteration 74826 	 Th1: 62460 Th2: 87769
Iteration 74827 	 Th1: 62460 Th2: 87781
Iteration 74828 	 Th1: 62460 Th2: 87786
Iteration 74829 	 Th1: 62460 Th2: 87787
Iteration 74830 	 Th1: 62460 Th2: 87788
Iteration 74831 	 Th1: 62460 Th2: 87789
Iteration 74832 	 Th1: 62460 Th2: 87790
Iteration 74833 	 Th1: 62460 Th2: 87791
Iteration 74834 	 Th1: 62460 Th2: 87792
Iteration 74835 	 Th1: 62460 Th2: 87793
Iteration 74836 	 Th1: 62460 Th2: 87794
Iteration 74837 	 Th1: 62460 Th2: 87795
Iteration 74838 	 Th1: 62460 Th2: 87796
Iteration 74839 	 Th1: 62460 Th2: 87797
Iteration 74840 	 Th1: 62460 Th2: 87798
Iteration 74841 	 Th1: 62460 Th2: 87799
Iteration 74842 	 Th1: 62460 Th2: 87800
Iteration 74843 	 Th1: 62460 Th2: 87801
Iteration 74844 	 Th1: 62460 Th2: 87802
Iteration 74845 	 Th1: 62460 Th2: 87803
Iteration 74846 	 Th1: 62460 Th2: 87804
Iteration 74847 	 Th1: 62460 Th2: 87805
Iteration 74848 	 Th1: 62460 Th2: 87806
Iteration 74849 	 Th1: 62460 Th2: 87807
Iteration 74850 	 Th1: 62460 Th2: 87808
Iteration 74851 	 Th1: 62460 Th2: 87809
Iteration 74852 	 Th1: 62460 Th2: 87810
Iteration 74853 	 Th1: 62460 Th2: 87811
Iteration 74854 	 Th1: 62460 Th2: 87812
Iteration 74855 	 Th1: 62460 Th2: 87813
Iteration 74856 	 Th1: 62460 Th2: 87814
Iteration 74857 	 Th1: 62460 Th2: 87815
Iteration 74858 	 Th1: 62460 Th2: 87816
Iteration 74859 	 Th1: 62460 Th2: 87817
Iteration 74860 	 Th1: 62460 Th2: 87818
Iteration 74861 	 Th1: 62460 Th2: 87819
Iteration 74862 	 Th1: 62460 Th2: 87820
Iteration 74863 	 Th1: 62460 Th2: 87821
Iteration 74864 	 Th1: 62460 Th2: 87822
Iteration 74865 	 Th1: 62460 Th2: 87823
Iteration 74866 	 Th1: 62460 Th2: 87824
Iteration 74867 	 Th1: 62460 Th2: 87825
Iteration 74868 	 Th1: 62460 Th2: 87826
Iteration 74869 	 Th1: 62460 Th2: 87827
Iteration 74870 	 Th1: 62460 Th2: 87828
Iteration 74871 	 Th1: 62460 Th2: 87829
Iteration 74872 	 Th1: 62460 Th2: 87830
Iteration 74873 	 Th1: 62460 Th2: 87831
Iteration 74874 	 Th1: 62460 Th2: 87832
Iteration 74875 	 Th1: 62460 Th2: 87833
Iteration 74876 	 Th1: 62460 Th2: 87834
Iteration 74877 	 Th1: 62460 Th2: 87835
Iteration 74878 	 Th1: 62460 Th2: 87836
Iteration 74879 	 Th1: 62460 Th2: 87837
Iteration 74880 	 Th1: 62460 Th2: 87838
Iteration 74881 	 Th1: 62460 Th2: 87839
Iteration 74882 	 Th1: 62460 Th2: 87840
Iteration 74883 	 Th1: 62460 Th2: 87841
Iteration 74884 	 Th1: 62460 Th2: 87842
Iteration 74885 	 Th1: 62460 Th2: 87843
Iteration 74886 	 Th1: 62460 Th2: 87844
Iteration 74887 	 Th1: 62460 Th2: 87845
Iteration 74888 	 Th1: 62460 Th2: 87846
Iteration 74889 	 Th1: 62460 Th2: 87847
Iteration 74890 	 Th1: 62460 Th2: 87848
Iteration 74891 	 Th1: 62460 Th2: 87849
Iteration 74892 	 Th1: 62460 Th2: 87850
Iteration 74893 	 Th1: 62460 Th2: 87851
Iteration 74894 	 Th1: 62460 Th2: 87852
Iteration 74895 	 Th1: 62460 Th2: 87853
Iteration 74896 	 Th1: 62460 Th2: 87854
Iteration 74897 	 Th1: 62460 Th2: 87855
Iteration 74898 	 Th1: 62460 Th2: 87856
Iteration 74899 	 Th1: 62460 Th2: 87857
Iteration 74900 	 Th1: 62460 Th2: 87858
Iteration 74901 	 Th1: 62460 Th2: 87859
Iteration 74902 	 Th1: 62460 Th2: 87860
Iteration 74903 	 Th1: 62460 Th2: 87861
Iteration 74904 	 Th1: 62460 Th2: 87862
Iteration 74905 	 Th1: 62460 Th2: 87863
Iteration 74906 	 Th1: 62460 Th2: 87864
Iteration 74907 	 Th1: 62460 Th2: 87865
Iteration 74908 	 Th1: 62460 Th2: 87866
Iteration 74909 	 Th1: 62460 Th2: 87867
Iteration 74910 	 Th1: 62460 Th2: 87868
Iteration 74911 	 Th1: 62460 Th2: 87869
Iteration 74912 	 Th1: 62460 Th2: 87871
Iteration 74913 	 Th1: 62460 Th2: 87874
Iteration 74914 	 Th1: 62460 Th2: 87875
Iteration 74915 	 Th1: 62460 Th2: 87876
Iteration 74916 	 Th1: 62460 Th2: 87877
Iteration 74917 	 Th1: 62460 Th2: 87878
Iteration 74918 	 Th1: 62460 Th2: 87880
Iteration 74919 	 Th1: 62460 Th2: 87881
Iteration 74920 	 Th1: 62460 Th2: 87882
Iteration 74921 	 Th1: 62460 Th2: 87884
Iteration 74922 	 Th1: 62460 Th2: 87885
Iteration 74923 	 Th1: 62460 Th2: 87892
Iteration 74924 	 Th1: 62460 Th2: 87894
Iteration 74925 	 Th1: 62460 Th2: 87895
Iteration 74926 	 Th1: 62460 Th2: 87911
Iteration 74927 	 Th1: 62460 Th2: 87912
Iteration 74928 	 Th1: 62460 Th2: 87913
Iteration 74929 	 Th1: 62460 Th2: 87914
Iteration 74930 	 Th1: 62460 Th2: 87915
Iteration 74931 	 Th1: 62460 Th2: 87916
Iteration 74932 	 Th1: 62460 Th2: 87917
Iteration 74933 	 Th1: 62460 Th2: 87919
Iteration 74934 	 Th1: 62460 Th2: 87921
Iteration 74935 	 Th1: 62460 Th2: 87928
Iteration 74936 	 Th1: 62460 Th2: 87932
Iteration 74937 	 Th1: 62460 Th2: 87934
Iteration 74938 	 Th1: 62460 Th2: 87939
Iteration 74939 	 Th1: 62460 Th2: 87945
Iteration 74940 	 Th1: 62460 Th2: 87957
Iteration 74941 	 Th1: 62460 Th2: 87963
Iteration 74942 	 Th1: 62460 Th2: 87968
Iteration 74943 	 Th1: 62460 Th2: 87982
Iteration 74944 	 Th1: 62460 Th2: 87988
Iteration 74945 	 Th1: 62460 Th2: 87990
Iteration 74946 	 Th1: 62460 Th2: 87992
Iteration 74947 	 Th1: 62460 Th2: 87993
Iteration 74948 	 Th1: 62460 Th2: 87994
Iteration 74949 	 Th1: 62460 Th2: 88000
Iteration 74950 	 Th1: 62460 Th2: 88012
Iteration 74951 	 Th1: 62460 Th2: 88013
Iteration 74952 	 Th1: 62460 Th2: 88014
Iteration 74953 	 Th1: 62460 Th2: 88015
Iteration 74954 	 Th1: 62460 Th2: 88016
Iteration 74955 	 Th1: 62460 Th2: 88017
Iteration 74956 	 Th1: 62460 Th2: 88018
Iteration 74957 	 Th1: 62460 Th2: 88020
Iteration 74958 	 Th1: 62460 Th2: 88021
Iteration 74959 	 Th1: 62460 Th2: 88022
Iteration 74960 	 Th1: 62460 Th2: 88023
Iteration 74961 	 Th1: 62460 Th2: 88024
Iteration 74962 	 Th1: 62460 Th2: 88025
Iteration 74963 	 Th1: 62460 Th2: 88026
Iteration 74964 	 Th1: 62460 Th2: 88027
Iteration 74965 	 Th1: 62460 Th2: 88032
Iteration 74966 	 Th1: 62460 Th2: 88034
Iteration 74967 	 Th1: 62460 Th2: 88040
Iteration 74968 	 Th1: 62460 Th2: 88054
Iteration 74969 	 Th1: 62460 Th2: 88058
Iteration 74970 	 Th1: 62460 Th2: 88060
Iteration 74971 	 Th1: 62460 Th2: 88060
Iteration 74972 	 Th1: 62460 Th2: 88060
Iteration 74973 	 Th1: 62460 Th2: 88060
Iteration 74974 	 Th1: 62460 Th2: 88060
Iteration 74975 	 Th1: 62460 Th2: 88060
Iteration 74976 	 Th1: 62460 Th2: 88060
Iteration 74977 	 Th1: 62460 Th2: 88060
Iteration 74978 	 Th1: 62460 Th2: 88060
Iteration 74979 	 Th1: 62460 Th2: 88060
Iteration 74980 	 Th1: 62460 Th2: 88060
Iteration 74981 	 Th1: 62460 Th2: 88060
Iteration 74982 	 Th1: 62460 Th2: 88060
Iteration 74983 	 Th1: 62460 Th2: 88060
Iteration 74984 	 Th1: 62460 Th2: 88060
Iteration 74985 	 Th1: 62460 Th2: 88060
Iteration 74986 	 Th1: 62460 Th2: 88060
Iteration 74987 	 Th1: 62460 Th2: 88060
Iteration 74988 	 Th1: 62460 Th2: 88060
Iteration 74989 	 Th1: 62460 Th2: 88060
Iteration 74990 	 Th1: 62460 Th2: 88060
Iteration 74991 	 Th1: 62460 Th2: 88060
Iteration 74992 	 Th1: 62460 Th2: 88060
Iteration 74993 	 Th1: 62460 Th2: 88060
Iteration 74994 	 Th1: 62460 Th2: 88060
Iteration 74995 	 Th1: 62460 Th2: 88060
Iteration 74996 	 Th1: 62460 Th2: 88060
Iteration 74997 	 Th1: 62460 Th2: 88060
Iteration 74998 	 Th1: 62460 Th2: 88060
Iteration 74999 	 Th1: 62460 Th2: 88060
Iteration 75000 	 Th1: 62460 Th2: 88060
Iteration 75001 	 Th1: 62460 Th2: 88060
Iteration 75002 	 Th1: 62460 Th2: 88060
Iteration 75003 	 Th1: 62460 Th2: 88060
Iteration 75004 	 Th1: 62460 Th2: 88060
Iteration 75005 	 Th1: 62460 Th2: 88060
Iteration 75006 	 Th1: 62460 Th2: 88060
Iteration 75007 	 Th1: 62460 Th2: 88060
Iteration 75008 	 Th1: 62460 Th2: 88060
Iteration 75009 	 Th1: 62460 Th2: 88060
Iteration 75010 	 Th1: 62460 Th2: 88060
Iteration 75011 	 Th1: 62460 Th2: 88060
Iteration 75012 	 Th1: 62460 Th2: 88060
Iteration 75013 	 Th1: 62460 Th2: 88060
Iteration 75014 	 Th1: 62460 Th2: 88060
Iteration 75015 	 Th1: 62460 Th2: 88060
Iteration 75016 	 Th1: 62460 Th2: 88060
Iteration 75017 	 Th1: 62460 Th2: 88060
Iteration 75018 	 Th1: 62460 Th2: 88060
Iteration 75019 	 Th1: 62460 Th2: 88060
Iteration 75020 	 Th1: 62460 Th2: 88060
Iteration 75021 	 Th1: 62460 Th2: 88060
Iteration 75022 	 Th1: 62460 Th2: 88060
Iteration 75023 	 Th1: 62460 Th2: 88060
Iteration 75024 	 Th1: 62460 Th2: 88060
Iteration 75025 	 Th1: 62460 Th2: 88060
Iteration 75026 	 Th1: 62460 Th2: 88060
Iteration 75027 	 Th1: 62460 Th2: 88060
Iteration 75028 	 Th1: 62460 Th2: 88060
Iteration 75029 	 Th1: 62460 Th2: 88060
Iteration 75030 	 Th1: 62460 Th2: 88060
Iteration 75031 	 Th1: 62460 Th2: 88060
Iteration 75032 	 Th1: 62460 Th2: 88060
Iteration 75033 	 Th1: 62460 Th2: 88060
Iteration 75034 	 Th1: 62460 Th2: 88060
Iteration 75035 	 Th1: 62460 Th2: 88060
Iteration 75036 	 Th1: 62460 Th2: 88060
Iteration 75037 	 Th1: 62460 Th2: 88060
Iteration 75038 	 Th1: 62460 Th2: 88060
Iteration 75039 	 Th1: 62460 Th2: 88060
Iteration 75040 	 Th1: 62460 Th2: 88060
Iteration 75041 	 Th1: 62460 Th2: 88060
Iteration 75042 	 Th1: 62460 Th2: 88060
Iteration 75043 	 Th1: 62460 Th2: 88060
Iteration 75044 	 Th1: 62460 Th2: 88060
Iteration 75045 	 Th1: 62460 Th2: 88060
Iteration 75046 	 Th1: 62460 Th2: 88060
Iteration 75047 	 Th1: 62460 Th2: 88060
Iteration 75048 	 Th1: 62460 Th2: 88060
Iteration 75049 	 Th1: 62460 Th2: 88060
Iteration 75050 	 Th1: 62460 Th2: 88060
Iteration 75051 	 Th1: 62460 Th2: 88060
Iteration 75052 	 Th1: 62460 Th2: 88060
Iteration 75053 	 Th1: 62460 Th2: 88060
Iteration 75054 	 Th1: 62460 Th2: 88060
Iteration 75055 	 Th1: 62460 Th2: 88060
Iteration 75056 	 Th1: 62460 Th2: 88060
Iteration 75057 	 Th1: 62460 Th2: 88060
Iteration 75058 	 Th1: 62460 Th2: 88060
Iteration 75059 	 Th1: 62460 Th2: 88060
Iteration 75060 	 Th1: 62460 Th2: 88060
Iteration 75061 	 Th1: 62460 Th2: 88060
Iteration 75062 	 Th1: 62460 Th2: 88060
Iteration 75063 	 Th1: 62460 Th2: 88060
Iteration 75064 	 Th1: 62460 Th2: 88060
Iteration 75065 	 Th1: 62460 Th2: 88060
Iteration 75066 	 Th1: 62460 Th2: 88060
Iteration 75067 	 Th1: 62460 Th2: 88060
Iteration 75068 	 Th1: 62460 Th2: 88060
Iteration 75069 	 Th1: 62460 Th2: 88060
Iteration 75070 	 Th1: 62460 Th2: 88060
Iteration 75071 	 Th1: 62460 Th2: 88060
Iteration 75072 	 Th1: 62460 Th2: 88060
Iteration 75073 	 Th1: 62460 Th2: 88060
Iteration 75074 	 Th1: 62460 Th2: 88060
Iteration 75075 	 Th1: 62460 Th2: 88060
Iteration 75076 	 Th1: 62460 Th2: 88060
Iteration 75077 	 Th1: 62460 Th2: 88060
Iteration 75078 	 Th1: 62460 Th2: 88060
Iteration 75079 	 Th1: 62460 Th2: 88060
Iteration 75080 	 Th1: 62460 Th2: 88060
Iteration 75081 	 Th1: 62460 Th2: 88060
Iteration 75082 	 Th1: 62460 Th2: 88060
Iteration 75083 	 Th1: 62460 Th2: 88060
Iteration 75084 	 Th1: 62460 Th2: 88060
Iteration 75085 	 Th1: 62460 Th2: 88060
Iteration 75086 	 Th1: 62460 Th2: 88060
Iteration 75087 	 Th1: 62460 Th2: 88060
Iteration 75088 	 Th1: 62460 Th2: 88060
Iteration 75089 	 Th1: 62460 Th2: 88060
Iteration 75090 	 Th1: 62460 Th2: 88060
Iteration 75091 	 Th1: 62460 Th2: 88060
Iteration 75092 	 Th1: 62460 Th2: 88060
Iteration 75093 	 Th1: 62460 Th2: 88060
Iteration 75094 	 Th1: 62460 Th2: 88060
Iteration 75095 	 Th1: 62460 Th2: 88060
Iteration 75096 	 Th1: 62460 Th2: 88060
Iteration 75097 	 Th1: 62460 Th2: 88060
Iteration 75098 	 Th1: 62460 Th2: 88060
Iteration 75099 	 Th1: 62460 Th2: 88060
Iteration 75100 	 Th1: 62460 Th2: 88060
Iteration 75101 	 Th1: 62460 Th2: 88060
Iteration 75102 	 Th1: 62460 Th2: 88060
Iteration 75103 	 Th1: 62460 Th2: 88060
Iteration 75104 	 Th1: 62460 Th2: 88060
Iteration 75105 	 Th1: 62460 Th2: 88060
Iteration 75106 	 Th1: 62460 Th2: 88060
Iteration 75107 	 Th1: 62460 Th2: 88060
Iteration 75108 	 Th1: 62460 Th2: 88060
Iteration 75109 	 Th1: 62460 Th2: 88060
Iteration 75110 	 Th1: 62460 Th2: 88060
Iteration 75111 	 Th1: 62460 Th2: 88060
Iteration 75112 	 Th1: 62460 Th2: 88060
Iteration 75113 	 Th1: 62460 Th2: 88060
Iteration 75114 	 Th1: 62460 Th2: 88060
Iteration 75115 	 Th1: 62460 Th2: 88060
Iteration 75116 	 Th1: 62460 Th2: 88060
Iteration 75117 	 Th1: 62460 Th2: 88060
Iteration 75118 	 Th1: 62460 Th2: 88060
Iteration 75119 	 Th1: 62460 Th2: 88060
Iteration 75120 	 Th1: 62460 Th2: 88060
Iteration 75121 	 Th1: 62460 Th2: 88060
Iteration 75122 	 Th1: 62460 Th2: 88060
Iteration 75123 	 Th1: 62460 Th2: 88060
Iteration 75124 	 Th1: 62460 Th2: 88060
Iteration 75125 	 Th1: 62460 Th2: 88060
Iteration 75126 	 Th1: 62460 Th2: 88060
Iteration 75127 	 Th1: 62460 Th2: 88060
Iteration 75128 	 Th1: 62460 Th2: 88060
Iteration 75129 	 Th1: 62460 Th2: 88060
Iteration 75130 	 Th1: 62460 Th2: 88060
Iteration 75131 	 Th1: 62460 Th2: 88060
Iteration 75132 	 Th1: 62460 Th2: 88060
Iteration 75133 	 Th1: 62460 Th2: 88060
Iteration 75134 	 Th1: 62460 Th2: 88060
Iteration 75135 	 Th1: 62460 Th2: 88060
Iteration 75136 	 Th1: 62460 Th2: 88060
Iteration 75137 	 Th1: 62460 Th2: 88060
Iteration 75138 	 Th1: 62460 Th2: 88060
Iteration 75139 	 Th1: 62460 Th2: 88060
Iteration 75140 	 Th1: 62460 Th2: 88060
Iteration 75141 	 Th1: 62460 Th2: 88060
Iteration 75142 	 Th1: 62460 Th2: 88060
Iteration 75143 	 Th1: 62460 Th2: 88060
Iteration 75144 	 Th1: 62460 Th2: 88060
Iteration 75145 	 Th1: 62460 Th2: 88060
Iteration 75146 	 Th1: 62460 Th2: 88060
Iteration 75147 	 Th1: 62460 Th2: 88060
Iteration 75148 	 Th1: 62460 Th2: 88060
Iteration 75149 	 Th1: 62460 Th2: 88060
Iteration 75150 	 Th1: 62460 Th2: 88060
Iteration 75151 	 Th1: 62460 Th2: 88060
Iteration 75152 	 Th1: 62460 Th2: 88060
Iteration 75153 	 Th1: 62460 Th2: 88060
Iteration 75154 	 Th1: 62460 Th2: 88060
Iteration 75155 	 Th1: 62460 Th2: 88060
Iteration 75156 	 Th1: 62460 Th2: 88060
Iteration 75157 	 Th1: 62460 Th2: 88060
Iteration 75158 	 Th1: 62460 Th2: 88060
Iteration 75159 	 Th1: 62460 Th2: 88060
Iteration 75160 	 Th1: 62460 Th2: 88060
Iteration 75161 	 Th1: 62460 Th2: 88060
Iteration 75162 	 Th1: 62460 Th2: 88060
Iteration 75163 	 Th1: 62460 Th2: 88060
Iteration 75164 	 Th1: 62460 Th2: 88060
Iteration 75165 	 Th1: 62460 Th2: 88060
Iteration 75166 	 Th1: 62460 Th2: 88060
Iteration 75167 	 Th1: 62460 Th2: 88060
Iteration 75168 	 Th1: 62460 Th2: 88060
Iteration 75169 	 Th1: 62460 Th2: 88060
Iteration 75170 	 Th1: 62460 Th2: 88060
Iteration 75171 	 Th1: 62460 Th2: 88060
Iteration 75172 	 Th1: 62460 Th2: 88060
Iteration 75173 	 Th1: 62460 Th2: 88060
Iteration 75174 	 Th1: 62460 Th2: 88060
Iteration 75175 	 Th1: 62460 Th2: 88060
Iteration 75176 	 Th1: 62460 Th2: 88060
Iteration 75177 	 Th1: 62460 Th2: 88060
Iteration 75178 	 Th1: 62460 Th2: 88060
Iteration 75179 	 Th1: 62460 Th2: 88060
Iteration 75180 	 Th1: 62460 Th2: 88060
Iteration 75181 	 Th1: 62460 Th2: 88060
Iteration 75182 	 Th1: 62460 Th2: 88060
Iteration 75183 	 Th1: 62460 Th2: 88060
Iteration 75184 	 Th1: 62460 Th2: 88060
Iteration 75185 	 Th1: 62460 Th2: 88060
Iteration 75186 	 Th1: 62460 Th2: 88060
Iteration 75187 	 Th1: 62460 Th2: 88060
Iteration 75188 	 Th1: 62460 Th2: 88060
Iteration 75189 	 Th1: 62460 Th2: 88060
Iteration 75190 	 Th1: 62460 Th2: 88060
